tick,joint,actual_x_deg,applied_target_x_deg,nominal_x_deg,tracking_err_deg,command_offset_deg,reference_dev_deg,limit_proximity,demand,solver_torque_nm,max_force_nm
182,thorax,11.83,8.99,8.99,2.84,0.00,2.84,0.237,0.031,0.0,1482.0
184,left_foot,-23.81,-18.03,-21.12,5.77,3.11,2.71,0.529,0.040,3.5,1710.0
184,right_foot,-23.97,-18.03,-21.12,5.93,3.11,2.87,0.533,0.041,3.9,1710.0
184,left_shank,77.30,78.48,78.48,1.18,0.00,1.18,0.533,0.004,0.6,2052.0
184,right_shank,77.88,78.48,78.48,0.60,0.00,0.60,0.537,0.007,3.4,2052.0
184,left_thigh,-73.26,-77.49,-77.49,4.24,0.20,4.25,0.610,0.017,0.0,2052.0
184,right_thigh,-73.67,-77.49,-77.49,3.83,0.20,3.83,0.614,0.014,0.0,2052.0
184,abdomen,12.30,6.02,6.02,6.29,0.00,6.29,0.273,0.063,0.0,1482.0
184,thorax,11.94,9.02,9.02,2.92,0.00,2.92,0.239,0.031,0.0,1482.0
186,left_foot,-24.05,-18.04,-21.25,6.02,2.95,2.82,0.534,0.042,3.4,1710.0
186,right_foot,-24.21,-18.04,-21.25,6.17,2.95,2.97,0.538,0.043,3.8,1710.0
186,left_shank,78.28,79.02,79.02,0.74,0.00,0.74,0.540,0.012,0.5,2052.0
186,right_shank,78.86,79.02,79.02,0.16,0.00,0.16,0.544,0.016,3.4,2052.0
186,left_thigh,-74.24,-78.05,-78.05,3.81,0.20,3.82,0.619,0.008,0.0,2052.0
186,right_thigh,-74.66,-78.05,-78.05,3.40,0.19,3.41,0.622,0.006,0.0,2052.0
186,abdomen,12.42,6.03,6.03,6.39,0.00,6.39,0.276,0.066,0.0,1482.0
186,thorax,12.04,9.05,9.05,2.99,0.00,2.99,0.241,0.033,0.0,1482.0
188,left_foot,-24.31,-17.22,-21.36,7.08,5.24,2.97,0.540,0.050,3.6,1710.0
188,right_foot,-24.46,-17.22,-21.36,7.23,5.24,3.12,0.544,0.051,4.0,1710.0
188,left_shank,79.30,79.42,79.42,0.00,0.00,0.00,0.547,0.017,0.7,2052.0
188,right_shank,79.86,79.42,79.42,0.44,0.00,0.44,0.551,0.020,3.4,2052.0
188,left_thigh,-75.28,-78.46,-78.46,3.19,0.19,3.20,0.627,0.003,0.0,2052.0
188,right_thigh,-75.69,-78.46,-78.46,2.78,0.19,2.79,0.631,0.003,0.0,2052.0
188,abdomen,12.49,6.04,6.04,6.46,0.00,6.46,0.278,0.065,0.0,1482.0
188,thorax,12.13,9.06,9.06,3.07,0.00,3.07,0.243,0.033,0.0,1482.0
190,left_foot,-24.56,-17.23,-21.45,7.33,4.48,3.13,0.546,0.053,3.6,1710.0
190,right_foot,-24.70,-17.23,-21.45,7.48,4.48,3.27,0.549,0.054,3.9,1710.0
190,left_shank,80.31,79.75,79.75,0.56,0.00,0.56,0.554,0.027,0.7,2052.0
190,right_shank,80.87,79.75,79.75,1.11,0.00,1.11,0.558,0.030,3.4,2052.0
190,left_thigh,-76.29,-78.80,-78.80,2.52,0.19,2.53,0.636,0.009,0.0,2052.0
190,right_thigh,-76.70,-78.80,-78.80,2.12,0.19,2.13,0.639,0.012,0.0,2052.0
190,abdomen,12.60,6.05,6.05,6.56,0.00,6.56,0.280,0.066,0.0,1482.0
190,thorax,12.22,9.07,9.07,3.15,0.00,3.15,0.244,0.035,0.0,1482.0
192,left_foot,-24.79,-17.23,-21.52,7.57,4.48,3.29,0.551,0.054,3.5,1710.0
192,right_foot,-24.93,-17.23,-21.52,7.71,4.48,3.43,0.554,0.055,3.9,1710.0
192,left_shank,81.30,80.02,80.02,1.28,0.00,1.28,0.561,0.030,0.6,2052.0
192,right_shank,81.86,80.02,80.02,1.84,0.00,1.84,0.565,0.034,3.4,2052.0
192,left_thigh,-77.26,-79.07,-79.07,1.83,0.19,1.84,0.644,0.011,0.0,2052.0
192,right_thigh,-77.67,-79.07,-79.07,1.43,0.19,1.44,0.647,0.014,0.0,2052.0
192,abdomen,12.73,6.05,6.05,6.68,0.00,6.69,0.283,0.069,0.0,1482.0
192,thorax,12.33,9.07,9.07,3.26,0.00,3.26,0.247,0.036,0.0,1482.0
194,left_foot,-25.03,-18.05,-21.58,6.98,3.55,3.47,0.556,0.050,3.4,1710.0
194,right_foot,-25.16,-18.05,-21.58,7.11,3.55,3.60,0.559,0.052,3.8,1710.0
194,left_shank,82.27,80.21,80.21,2.06,0.00,2.06,0.567,0.038,0.6,2052.0
194,right_shank,82.82,80.21,80.21,2.61,0.00,2.61,0.571,0.041,3.4,2052.0
194,left_thigh,-78.17,-79.26,-79.26,1.12,0.18,1.15,0.651,0.019,0.0,2052.0
194,right_thigh,-78.58,-79.26,-79.26,0.74,0.18,0.76,0.655,0.022,0.0,2052.0
194,abdomen,12.88,6.05,6.05,6.84,0.00,6.84,0.286,0.072,0.0,1482.0
194,thorax,12.44,9.06,9.06,3.38,0.00,3.38,0.249,0.038,0.0,1482.0
196,left_foot,-25.25,-18.51,-21.63,6.74,3.14,3.63,0.561,0.048,3.2,1710.0
196,right_foot,-25.37,-18.51,-21.63,6.86,3.14,3.76,0.564,0.049,3.6,1710.0
196,left_shank,83.19,80.37,80.37,2.81,0.00,2.81,0.574,0.042,0.5,2052.0
196,right_shank,83.73,80.37,80.37,3.36,0.00,3.36,0.577,0.046,3.5,2052.0
196,left_thigh,-79.03,-79.43,-79.43,0.48,0.18,0.54,0.659,0.023,0.0,2052.0
196,right_thigh,-79.44,-79.43,-79.43,0.30,0.18,0.34,0.662,0.026,0.0,2052.0
196,abdomen,13.05,6.04,6.04,7.02,0.00,7.02,0.290,0.076,0.0,1482.0
196,thorax,12.56,9.05,9.05,3.50,0.00,3.50,0.251,0.040,0.0,1482.0
198,left_foot,-25.45,-18.25,-21.67,7.20,3.43,3.80,0.566,0.051,3.2,1710.0
198,right_foot,-25.57,-18.25,-21.67,7.32,3.43,3.91,0.568,0.052,3.6,1710.0
198,left_shank,84.05,80.50,80.50,3.55,0.00,3.55,0.580,0.045,0.5,2052.0
198,right_shank,84.59,80.50,80.50,4.09,0.00,4.09,0.583,0.049,3.5,2052.0
198,left_thigh,-79.82,-79.56,-79.56,0.36,0.18,0.44,0.665,0.026,0.0,2052.0
198,right_thigh,-80.24,-79.56,-79.56,0.74,0.18,0.76,0.669,0.029,0.0,2052.0
198,abdomen,13.23,6.03,6.03,7.21,0.00,7.21,0.294,0.078,0.0,1482.0
198,thorax,12.68,9.04,9.04,3.64,0.00,3.64,0.254,0.042,0.0,1482.0
200,left_foot,-25.63,-18.50,-21.71,7.14,3.23,3.94,0.570,0.050,3.1,1710.0
200,right_foot,-25.75,-18.50,-21.71,7.25,3.23,4.05,0.572,0.051,3.6,1710.0
200,left_shank,84.83,80.62,80.62,4.21,0.00,4.21,0.585,0.047,0.5,2052.0
200,right_shank,85.37,80.62,80.62,4.75,0.00,4.75,0.589,0.051,3.5,2052.0
200,left_thigh,-80.53,-79.68,-79.68,0.89,0.18,0.92,0.671,0.027,0.0,2052.0
200,right_thigh,-80.95,-79.68,-79.68,1.30,0.18,1.31,0.675,0.030,0.0,2052.0
200,abdomen,13.43,6.02,6.02,7.41,0.00,7.41,0.298,0.080,0.0,1482.0
200,thorax,12.81,9.03,9.03,3.78,0.00,3.78,0.256,0.043,0.0,1482.0
202,left_foot,-25.80,-18.96,-21.74,6.85,2.81,4.07,0.573,0.047,3.1,1710.0
202,right_foot,-25.91,-18.96,-21.74,6.95,2.81,4.18,0.576,0.048,3.6,1710.0
202,left_shank,85.53,80.74,80.74,4.79,0.00,4.79,0.590,0.048,0.5,2052.0
202,right_shank,86.07,80.74,80.74,5.33,0.00,5.33,0.594,0.052,3.5,2052.0
202,left_thigh,-81.16,-79.80,-79.80,1.39,0.18,1.41,0.676,0.028,0.0,2052.0
202,right_thigh,-81.58,-79.80,-79.80,1.81,0.18,1.82,0.680,0.031,0.0,2052.0
202,abdomen,13.63,6.01,6.01,7.62,0.00,7.62,0.303,0.082,0.0,1482.0
202,thorax,12.94,9.01,9.01,3.92,0.00,3.92,0.259,0.044,0.0,1482.0
204,left_foot,-25.95,-19.73,-21.78,6.22,2.08,4.18,0.577,0.042,3.1,1710.0
204,right_foot,-26.05,-19.73,-21.78,6.32,2.08,4.28,0.579,0.043,3.6,1710.0
204,left_shank,86.14,80.89,80.89,5.26,0.00,5.26,0.594,0.047,0.5,2052.0
204,right_shank,86.68,80.89,80.89,5.79,0.00,5.79,0.598,0.051,3.5,2052.0
204,left_thigh,-81.70,-79.94,-79.94,1.78,0.18,1.80,0.681,0.027,0.0,2052.0
204,right_thigh,-82.13,-79.94,-79.94,2.21,0.18,2.22,0.684,0.030,0.0,2052.0
204,abdomen,13.83,6.00,6.00,7.83,0.00,7.83,0.307,0.084,0.0,1482.0
204,thorax,13.06,9.00,9.00,4.06,0.00,4.06,0.261,0.045,0.0,1482.0
206,left_foot,-26.09,-20.42,-21.82,5.68,1.44,4.29,0.580,0.038,3.1,1710.0
206,right_foot,-26.19,-20.42,-21.82,5.77,1.44,4.38,0.582,0.039,3.6,1710.0
206,left_shank,86.67,81.06,81.06,5.61,0.00,5.61,0.598,0.044,0.5,2052.0
206,right_shank,87.20,81.06,81.06,6.15,0.00,6.15,0.601,0.048,3.5,2052.0
206,left_thigh,-82.17,-80.10,-80.10,2.08,0.18,2.10,0.685,0.024,0.0,2052.0
206,right_thigh,-82.60,-80.10,-80.10,2.52,0.18,2.53,0.688,0.027,0.0,2052.0
206,abdomen,14.01,6.00,6.00,8.02,0.00,8.02,0.311,0.084,0.0,1482.0
206,thorax,13.17,8.99,8.99,4.18,0.00,4.18,0.263,0.045,0.0,1482.0
208,left_foot,-26.21,-19.70,-21.87,6.51,2.19,4.36,0.582,0.042,3.0,1710.0
208,right_foot,-26.29,-19.70,-21.87,6.59,2.19,4.44,0.584,0.043,3.4,1710.0
208,left_shank,87.10,81.29,81.29,5.81,0.00,5.81,0.601,0.043,0.4,2052.0
208,right_shank,87.64,81.29,81.29,6.35,0.00,6.35,0.604,0.046,3.5,2052.0
208,left_thigh,-82.54,-80.32,-80.32,2.23,0.19,2.25,0.688,0.022,0.0,2052.0
208,right_thigh,-82.99,-80.32,-80.32,2.68,0.19,2.69,0.692,0.025,0.0,2052.0
208,abdomen,14.20,5.99,5.99,8.21,0.00,8.21,0.315,0.086,0.0,1482.0
208,thorax,13.27,8.99,8.99,4.28,0.00,4.28,0.265,0.046,0.0,1482.0
210,left_foot,-26.30,-18.97,-21.92,7.33,4.08,4.39,0.584,0.047,3.1,1710.0
210,right_foot,-26.38,-18.97,-21.92,7.41,4.08,4.47,0.586,0.048,3.6,1710.0
210,left_shank,87.44,81.59,81.59,5.86,0.00,5.86,0.603,0.035,0.4,2052.0
210,right_shank,87.97,81.59,81.59,6.39,0.00,6.39,0.607,0.038,3.6,2052.0
210,left_thigh,-82.84,-80.61,-80.61,2.25,0.18,2.27,0.690,0.013,0.0,2052.0
210,right_thigh,-83.29,-80.61,-80.61,2.70,0.18,2.71,0.694,0.016,0.0,2052.0
210,abdomen,14.36,5.99,5.99,8.37,0.00,8.37,0.319,0.087,0.0,1482.0
210,thorax,13.36,8.99,8.99,4.38,0.00,4.38,0.267,0.046,0.0,1482.0
212,left_foot,-26.37,-16.68,-21.99,9.69,8.65,4.39,0.586,0.061,3.1,1710.0
212,right_foot,-26.44,-16.68,-21.99,9.76,8.65,4.46,0.588,0.062,3.5,1710.0
212,left_shank,87.71,81.94,81.94,5.77,0.00,5.77,0.605,0.032,0.3,2052.0
212,right_shank,88.24,81.94,81.94,6.30,0.00,6.30,0.609,0.036,3.5,2052.0
212,left_thigh,-83.11,-80.94,-80.94,2.18,0.18,2.19,0.693,0.013,0.0,2052.0
212,right_thigh,-83.56,-80.94,-80.94,2.63,0.18,2.64,0.696,0.016,0.0,2052.0
212,abdomen,14.51,6.00,6.00,8.52,0.00,8.52,0.322,0.087,0.0,1482.0
212,thorax,13.44,8.99,8.99,4.45,0.00,4.45,0.269,0.046,0.0,1482.0
214,left_foot,-26.37,-14.39,-22.07,11.98,13.23,4.32,0.586,0.074,3.3,1710.0
214,right_foot,-26.44,-14.39,-22.07,12.05,13.23,4.39,0.588,0.075,3.6,1710.0
214,left_shank,87.90,82.38,82.38,5.52,0.00,5.52,0.606,0.024,0.3,2052.0
214,right_shank,88.42,82.38,82.38,6.04,0.00,6.04,0.610,0.028,3.5,2052.0
214,left_thigh,-83.35,-81.19,-81.36,2.17,0.25,2.02,0.695,0.008,0.0,2052.0
214,right_thigh,-83.80,-81.19,-81.36,2.63,0.25,2.46,0.698,0.011,0.0,2052.0
214,abdomen,14.63,5.92,6.01,8.72,0.00,8.63,0.325,0.088,0.0,1482.0
214,thorax,13.51,8.92,9.00,4.59,0.00,4.51,0.270,0.047,0.0,1482.0
216,left_foot,-26.35,-13.51,-22.15,12.85,8.65,4.22,0.586,0.078,3.5,1710.0
216,right_foot,-26.43,-13.51,-22.15,12.92,8.65,4.29,0.587,0.080,3.8,1710.0
216,left_shank,88.02,82.84,82.84,5.18,0.00,5.18,0.607,0.019,0.3,2052.0
216,right_shank,88.54,82.84,82.84,5.70,0.00,5.70,0.611,0.022,3.5,2052.0
216,left_thigh,-83.57,-81.80,-81.80,1.79,0.19,1.81,0.696,0.004,0.0,2052.0
216,right_thigh,-84.01,-81.80,-81.80,2.24,0.19,2.24,0.700,0.007,0.0,2052.0
216,abdomen,14.72,6.01,6.01,8.71,0.00,8.71,0.327,0.085,0.0,1482.0
216,thorax,13.57,9.02,9.02,4.55,0.00,4.55,0.271,0.045,0.0,1482.0
218,left_foot,-26.35,-15.80,-22.24,10.55,4.08,4.13,0.585,0.065,3.8,1710.0
218,right_foot,-26.43,-15.80,-22.24,10.63,4.08,4.20,0.587,0.066,4.0,1710.0
218,left_shank,88.07,83.34,83.34,4.73,0.00,4.73,0.607,0.013,0.5,2052.0
218,right_shank,88.59,83.34,83.34,5.25,0.00,5.25,0.611,0.017,3.5,2052.0
218,left_thigh,-83.77,-82.28,-82.28,1.52,0.18,1.54,0.698,0.002,0.0,2052.0
218,right_thigh,-84.21,-82.28,-82.28,1.96,0.18,1.96,0.702,0.004,0.0,2052.0
218,abdomen,14.73,6.02,6.02,8.71,0.00,8.71,0.327,0.082,0.0,1482.0
218,thorax,13.60,9.03,9.03,4.57,0.00,4.57,0.272,0.044,0.0,1482.0
220,left_foot,-26.40,-17.97,-22.33,8.44,4.38,4.09,0.587,0.052,3.7,1710.0
220,right_foot,-26.49,-17.97,-22.33,8.53,4.38,4.18,0.589,0.053,4.0,1710.0
220,left_shank,88.11,83.87,83.87,4.25,0.00,4.25,0.608,0.009,0.9,2052.0
220,right_shank,88.64,83.87,83.87,4.77,0.00,4.77,0.611,0.013,3.7,2052.0
220,left_thigh,-83.95,-82.78,-82.78,1.21,0.19,1.23,0.700,0.006,0.0,2052.0
220,right_thigh,-84.38,-82.78,-82.78,1.65,0.19,1.65,0.703,0.004,0.0,2052.0
220,abdomen,14.68,6.04,6.04,8.65,0.00,8.65,0.326,0.079,0.0,1482.0
220,thorax,13.59,9.05,9.05,4.54,0.00,4.54,0.272,0.041,0.0,1482.0
222,left_foot,-26.47,-15.90,-22.43,10.57,6.54,4.06,0.588,0.066,3.4,1710.0
222,right_foot,-26.56,-15.90,-22.43,10.66,6.54,4.14,0.590,0.067,3.7,1710.0
222,left_shank,88.20,84.41,84.41,3.79,0.00,3.79,0.608,0.008,0.9,2052.0
222,right_shank,88.73,84.41,84.41,4.32,0.00,4.32,0.612,0.012,3.5,2052.0
222,left_thigh,-84.15,-83.29,-83.29,0.91,0.19,0.93,0.701,0.006,0.0,2052.0
222,right_thigh,-84.59,-83.29,-83.29,1.34,0.19,1.35,0.705,0.004,0.0,2052.0
222,abdomen,14.61,6.05,6.05,8.57,0.00,8.57,0.325,0.078,0.0,1482.0
222,thorax,13.56,9.07,9.07,4.49,0.00,4.49,0.271,0.040,0.0,1482.0
224,left_foot,-26.48,-16.26,-22.53,10.23,6.28,3.98,0.589,0.063,3.6,1710.0
224,right_foot,-26.57,-16.26,-22.53,10.32,6.28,4.06,0.591,0.064,3.9,1710.0
224,left_shank,88.33,84.98,84.98,3.35,0.00,3.35,0.609,0.005,0.8,2052.0
224,right_shank,88.86,84.98,84.98,3.87,0.00,3.87,0.613,0.008,3.4,2052.0
224,left_thigh,-84.40,-83.84,-83.84,0.63,0.19,0.67,0.703,0.009,0.0,2052.0
224,right_thigh,-84.84,-83.84,-83.84,1.05,0.19,1.06,0.707,0.006,0.0,2052.0
224,abdomen,14.56,6.06,6.06,8.51,0.00,8.51,0.324,0.076,0.0,1482.0
224,thorax,13.53,9.09,9.09,4.45,0.00,4.44,0.271,0.040,0.0,1482.0
226,left_foot,-26.53,-17.78,-22.63,8.76,4.86,3.93,0.590,0.054,3.7,1710.0
226,right_foot,-26.63,-17.78,-22.63,8.85,4.86,4.02,0.592,0.056,4.0,1710.0
226,left_shank,88.51,85.57,85.57,2.94,0.00,2.94,0.610,0.003,0.8,2052.0
226,right_shank,89.03,85.57,85.57,3.46,0.00,3.46,0.614,0.007,3.4,2052.0
226,left_thigh,-84.67,-84.39,-84.39,0.39,0.19,0.45,0.706,0.011,0.0,2052.0
226,right_thigh,-85.09,-84.39,-84.39,0.78,0.19,0.79,0.709,0.008,0.0,2052.0
226,abdomen,14.48,6.08,6.08,8.41,0.00,8.41,0.322,0.074,0.0,1482.0
226,thorax,13.50,9.11,9.11,4.39,0.00,4.39,0.270,0.039,0.0,1482.0
228,left_foot,-26.62,-18.23,-22.73,8.39,3.32,3.91,0.592,0.053,3.6,1710.0
228,right_foot,-26.72,-18.23,-22.73,8.49,3.32,4.00,0.594,0.054,3.9,1710.0
228,left_shank,88.74,86.18,86.18,2.56,0.00,2.56,0.612,0.002,0.8,2052.0
228,right_shank,89.26,86.18,86.18,3.08,0.00,3.08,0.616,0.006,3.4,2052.0
228,left_thigh,-84.94,-84.97,-84.97,0.27,0.19,0.35,0.708,0.012,0.0,2052.0
228,right_thigh,-85.36,-84.97,-84.97,0.52,0.19,0.53,0.711,0.009,0.0,2052.0
228,abdomen,14.38,6.09,6.09,8.30,0.00,8.30,0.320,0.073,0.0,1482.0
228,thorax,13.45,9.13,9.13,4.32,0.00,4.32,0.269,0.037,0.0,1482.0
230,left_foot,-26.72,-18.34,-22.84,8.38,3.32,3.90,0.594,0.053,3.6,1710.0
230,right_foot,-26.81,-18.34,-22.84,8.48,3.32,3.99,0.596,0.054,3.9,1710.0
230,left_shank,89.02,86.80,86.80,2.22,0.00,2.22,0.614,0.001,0.8,2052.0
230,right_shank,89.53,86.80,86.80,2.74,0.00,2.74,0.617,0.005,3.4,2052.0
230,left_thigh,-85.25,-85.56,-85.56,0.41,0.18,0.46,0.710,0.014,0.0,2052.0
230,right_thigh,-85.66,-85.56,-85.56,0.35,0.18,0.37,0.714,0.011,0.0,2052.0
230,abdomen,14.28,6.11,6.11,8.18,0.00,8.18,0.317,0.072,0.0,1482.0
230,thorax,13.39,9.15,9.15,4.24,0.00,4.24,0.268,0.037,0.0,1482.0
232,left_foot,-26.83,-19.15,-22.94,7.68,3.43,3.90,0.596,0.049,3.6,1710.0
232,right_foot,-26.93,-19.15,-22.94,7.77,3.43,4.00,0.598,0.050,4.0,1710.0
232,left_shank,89.35,87.43,87.43,1.92,0.00,1.92,0.616,0.001,0.9,2052.0
232,right_shank,89.86,87.43,87.43,2.43,0.00,2.43,0.620,0.004,3.4,2052.0
232,left_thigh,-85.58,-86.16,-86.16,0.63,0.17,0.67,0.713,0.015,0.0,2052.0
232,right_thigh,-85.99,-86.16,-86.16,0.36,0.18,0.38,0.717,0.012,0.0,2052.0
232,abdomen,14.18,6.12,6.12,8.06,0.00,8.06,0.315,0.070,0.0,1482.0
232,thorax,13.34,9.18,9.18,4.16,0.00,4.16,0.267,0.036,0.0,1482.0
234,left_foot,-26.96,-19.15,-23.05,7.81,3.43,3.93,0.599,0.050,3.6,1710.0
234,right_foot,-27.06,-19.15,-23.05,7.91,3.43,4.02,0.601,0.051,3.9,1710.0
234,left_shank,89.74,88.08,88.08,1.66,0.00,1.66,0.619,0.000,0.9,2052.0
234,right_shank,90.25,88.08,88.08,2.17,0.00,2.17,0.622,0.004,3.4,2052.0
234,left_thigh,-85.95,-86.77,-86.77,0.87,0.18,0.89,0.716,0.017,0.0,2052.0
234,right_thigh,-86.35,-86.77,-86.77,0.52,0.18,0.54,0.720,0.014,0.0,2052.0
234,abdomen,14.07,6.14,6.14,7.94,0.00,7.94,0.313,0.070,0.0,1482.0
234,thorax,13.28,9.20,9.20,4.08,0.00,4.08,0.266,0.035,0.0,1482.0
236,left_foot,-27.10,-19.19,-23.16,7.91,2.79,3.95,0.602,0.051,3.5,1710.0
236,right_foot,-27.19,-19.19,-23.16,8.00,2.79,4.04,0.604,0.052,3.9,1710.0
236,left_shank,90.17,88.73,88.73,1.44,0.00,1.44,0.622,0.000,0.8,2052.0
236,right_shank,90.68,88.73,88.73,1.94,0.00,1.94,0.625,0.004,3.3,2052.0
236,left_thigh,-86.34,-87.39,-87.39,1.08,0.17,1.10,0.720,0.017,0.0,2052.0
236,right_thigh,-86.75,-87.39,-87.39,0.71,0.17,0.72,0.723,0.014,0.0,2052.0
236,abdomen,13.98,6.15,6.15,7.84,0.00,7.84,0.311,0.069,0.0,1482.0
236,thorax,13.23,9.22,9.22,4.01,0.00,4.01,0.265,0.035,0.0,1482.0
238,left_foot,-27.25,-19.27,-23.28,7.98,4.02,3.99,0.606,0.052,3.6,1710.0
238,right_foot,-27.34,-19.27,-23.28,8.07,4.02,4.08,0.608,0.053,4.0,1710.0
238,left_shank,90.65,89.40,89.40,1.25,0.00,1.25,0.625,0.001,0.9,2052.0
238,right_shank,91.15,89.40,89.40,1.75,0.00,1.75,0.629,0.003,3.3,2052.0
238,left_thigh,-86.76,-88.02,-88.02,1.28,0.17,1.30,0.723,0.019,0.0,2052.0
238,right_thigh,-87.16,-88.02,-88.02,0.91,0.17,0.92,0.726,0.016,0.0,2052.0
238,abdomen,13.89,6.17,6.17,7.73,0.00,7.73,0.309,0.068,0.0,1482.0
238,thorax,13.19,9.25,9.25,3.94,0.00,3.94,0.264,0.034,0.0,1482.0
240,left_foot,-27.41,-19.17,-23.39,8.24,5.31,4.04,0.609,0.054,3.5,1710.0
240,right_foot,-27.51,-19.17,-23.39,8.33,5.31,4.13,0.611,0.055,4.0,1710.0
240,left_shank,91.17,90.07,90.07,1.10,0.00,1.10,0.629,0.001,0.9,2052.0
240,right_shank,91.67,90.07,90.07,1.60,0.00,1.60,0.632,0.003,3.4,2052.0
240,left_thigh,-87.21,-88.65,-88.65,1.46,0.16,1.48,0.727,0.019,0.0,2052.0
240,right_thigh,-87.61,-88.65,-88.65,1.09,0.16,1.09,0.730,0.017,0.0,2052.0
240,abdomen,13.81,6.19,6.19,7.63,0.00,7.63,0.307,0.067,0.0,1482.0
240,thorax,13.15,9.27,9.27,3.87,0.00,3.87,0.263,0.034,0.0,1482.0
242,left_foot,-27.57,-19.17,-23.50,8.40,4.59,4.09,0.613,0.055,3.5,1710.0
242,right_foot,-27.66,-19.17,-23.50,8.49,4.59,4.18,0.615,0.056,3.9,1710.0
242,left_shank,91.74,90.74,90.74,1.00,0.00,1.00,0.633,0.001,0.9,2052.0
242,right_shank,92.22,90.74,90.74,1.48,0.00,1.48,0.636,0.004,3.3,2052.0
242,left_thigh,-87.69,-89.28,-89.28,1.61,0.00,1.63,0.731,0.019,0.0,2052.0
242,right_thigh,-88.09,-89.28,-89.28,1.24,0.00,1.24,0.734,0.016,0.0,2052.0
242,abdomen,13.76,6.20,6.20,7.56,0.00,7.56,0.306,0.067,0.0,1482.0
242,thorax,13.12,9.30,9.30,3.82,0.00,3.82,0.262,0.034,0.0,1482.0
244,left_foot,-27.73,-20.23,-23.61,7.50,3.40,4.13,0.616,0.049,3.4,1710.0
244,right_foot,-27.81,-20.23,-23.61,7.59,3.40,4.22,0.618,0.050,3.9,1710.0
244,left_shank,92.34,91.42,91.42,0.92,0.00,0.92,0.637,0.001,0.9,2052.0
244,right_shank,92.81,91.42,91.42,1.40,0.00,1.40,0.640,0.004,3.3,2052.0
244,left_thigh,-88.20,-89.92,-89.92,1.74,0.00,1.75,0.735,0.019,0.0,2052.0
244,right_thigh,-88.59,-89.92,-89.92,1.36,0.00,1.37,0.738,0.016,0.0,2052.0
244,abdomen,13.71,6.22,6.22,7.50,0.00,7.50,0.305,0.068,0.0,1482.0
244,thorax,13.09,9.32,9.32,3.77,0.00,3.77,0.262,0.034,0.0,1482.0
246,left_foot,-27.90,-19.77,-23.72,8.13,4.01,4.20,0.620,0.054,3.4,1710.0
246,right_foot,-27.99,-19.77,-23.72,8.21,4.01,4.27,0.622,0.055,3.8,1710.0
246,left_shank,92.96,92.09,92.09,0.87,0.00,0.87,0.641,0.002,0.9,2052.0
246,right_shank,93.43,92.09,92.09,1.34,0.00,1.34,0.644,0.005,3.3,2052.0
246,left_thigh,-88.73,-90.56,-90.56,1.85,0.00,1.86,0.739,0.019,0.0,2052.0
246,right_thigh,-89.12,-90.56,-90.56,1.47,0.00,1.48,0.743,0.016,0.0,2052.0
246,abdomen,13.67,6.24,6.24,7.44,0.00,7.44,0.304,0.067,0.0,1482.0
246,thorax,13.08,9.35,9.35,3.73,0.00,3.73,0.262,0.034,0.0,1482.0
248,left_foot,-28.07,-20.59,-23.83,7.48,3.26,4.25,0.624,0.049,3.3,1710.0
248,right_foot,-28.14,-20.59,-23.83,7.56,3.26,4.32,0.625,0.050,3.8,1710.0
248,left_shank,93.61,92.76,92.76,0.85,0.00,0.85,0.646,0.002,0.8,2052.0
248,right_shank,94.08,92.76,92.76,1.32,0.00,1.32,0.649,0.006,3.3,2052.0
248,left_thigh,-89.29,-91.19,-91.19,1.92,0.00,1.93,0.744,0.019,0.0,2052.0
248,right_thigh,-89.67,-91.19,-91.19,1.55,0.00,1.55,0.747,0.016,0.0,2052.0
248,abdomen,13.65,6.25,6.25,7.40,0.00,7.41,0.303,0.068,0.0,1482.0
248,thorax,13.07,9.37,9.37,3.70,0.00,3.70,0.261,0.034,0.0,1482.0
250,left_foot,-28.24,-20.48,-23.94,7.76,4.16,4.31,0.628,0.052,3.2,1710.0
250,right_foot,-28.31,-20.48,-23.94,7.83,4.16,4.38,0.629,0.052,3.7,1710.0
250,left_shank,94.29,93.43,93.43,0.86,0.00,0.86,0.650,0.004,0.8,2052.0
250,right_shank,94.75,93.43,93.43,1.32,0.00,1.32,0.653,0.007,3.2,2052.0
250,left_thigh,-89.86,-91.82,-91.82,1.98,0.00,1.99,0.749,0.018,0.0,2052.0
250,right_thigh,-90.24,-91.82,-91.82,1.61,0.00,1.61,0.752,0.015,0.0,2052.0
250,abdomen,13.64,6.27,6.27,7.37,0.00,7.38,0.303,0.068,0.0,1482.0
250,thorax,13.07,9.40,9.40,3.68,0.00,3.68,0.261,0.034,0.0,1482.0
252,left_foot,-28.41,-20.48,-24.05,7.92,3.74,4.37,0.631,0.052,3.1,1710.0
252,right_foot,-28.47,-20.48,-24.05,7.99,3.74,4.43,0.633,0.053,3.6,1710.0
252,left_shank,94.99,94.09,94.09,0.89,0.00,0.89,0.655,0.004,0.8,2052.0
252,right_shank,95.44,94.09,94.09,1.34,0.00,1.34,0.658,0.007,3.2,2052.0
252,left_thigh,-90.45,-92.45,-92.45,2.01,0.00,2.02,0.754,0.018,0.0,2052.0
252,right_thigh,-90.84,-92.45,-92.45,1.63,0.00,1.64,0.757,0.015,0.0,2052.0
252,abdomen,13.64,6.28,6.28,7.36,0.00,7.37,0.303,0.069,0.0,1482.0
